git Timestamp,Raw
1729289506.7478392,36
1729289506.7500532,36
1729289506.752689,36
1729289506.757892,36
1729289506.7601345,36
1729289506.7623117,36
1729289506.7644951,36
1729289506.7668018,36
1729289506.7692049,36
1729289506.7714033,36
1729289506.7735896,36
1729289506.77589,36
1729289506.7786028,36
1729289506.7808309,36
1729289506.7833622,36
1729289506.7855947,36
1729289506.7877805,36
1729289506.789952,36
1729289506.7921486,36
1729289506.79433,36
1729289506.7964995,36
1729289506.7987638,36
1729289506.8010015,36
1729289506.8031898,36
1729289506.8053837,35
1729289506.8075573,36
1729289506.8097827,36
1729289506.811969,35
1729289506.8141983,35
1729289506.816423,36
1729289506.8185716,36
1729289506.820731,36
1729289506.8229005,36
1729289506.8250961,36
1729289506.827251,36
1729289506.8295007,36
1729289506.8319461,36
1729289506.834101,36
1729289506.836302,36
1729289506.8388631,36
1729289506.841078,36
1729289506.843216,36
1729289506.8454318,36
1729289506.8476458,36
1729289506.849845,36
1729289506.8520417,36
1729289506.8542244,36
1729289506.85681,36
1729289506.8590965,36
1729289506.861317,36
1729289506.8639143,36
1729289506.8670888,36
1729289506.8702145,36
1729289506.8724241,36
1729289506.8746521,36
1729289506.8768141,36
1729289506.8791156,36
1729289506.8816512,35
1729289506.884219,35
1729289506.8864772,36
1729289506.8886948,36
1729289506.8908968,36
1729289506.8930855,36
1729289506.8953297,36
1729289506.8975515,36
1729289506.899722,36
1729289506.902314,36
1729289506.9045267,36
1729289506.906682,35
1729289506.9092534,35
1729289506.911623,35
1729289506.9138596,35
1729289506.9161391,36
1729289506.9183443,35
1729289506.9205468,35
1729289506.922731,36
1729289506.9255037,36
1729289506.9279103,36
1729289506.9300985,36
1729289506.932289,36
1729289506.9344702,36
1729289506.9366236,36
1729289506.9391983,36
1729289506.9414039,36
1729289506.9436104,36
1729289506.9457765,36
1729289506.9479966,36
1729289506.950226,36
1729289506.9524527,36
1729289506.9546022,36
1729289506.956806,35
1729289506.9591277,36
1729289506.961265,36
1729289506.9636164,35
1729289506.9658203,35
1729289506.968094,35
1729289506.9706016,35
1729289506.9728105,36
1729289506.9754596,35
1729289506.977714,36
1729289506.9799488,35
1729289506.9822903,36
1729289506.984861,36
1729289506.9871314,35
1729289506.9893317,36
1729289506.9918823,36
1729289506.9945004,36
1729289506.997082,36
1729289506.9992986,35
1729289507.0015044,36
1729289507.0037534,36
1729289507.0059361,36
1729289507.0082235,36
1729289507.0104418,35
1729289507.0126336,36
1729289507.0148432,36
1729289507.0170856,36
1729289507.019293,36
1729289507.0214736,36
1729289507.0236835,36
1729289507.0262668,36
1729289507.0285053,36
1729289507.030667,36
1729289507.032903,36
1729289507.0355897,36
1729289507.0382485,36
1729289507.0405145,36
1729289507.0427177,35
1729289507.0450368,35
1729289507.047254,35
1729289507.0494726,36
1729289507.051931,36
1729289507.0541098,36
1729289507.0563145,35
1729289507.05848,35
1729289507.0606542,36
1729289507.0628543,36
1729289507.0650291,35
1729289507.0672543,36
1729289507.0693917,36
1729289507.0718143,36
1729289507.0741007,36
1729289507.0763175,36
1729289507.0784528,36
1729289507.0806658,36
1729289507.0832307,36
1729289507.085456,36
1729289507.0877066,36
1729289507.0898826,36
1729289507.0920749,36
1729289507.0942304,36
1729289507.096389,36
1729289507.0985942,36
1729289507.1008105,36
1729289507.103077,36
1729289507.105282,36
1729289507.1075668,36
1729289507.109764,36
1729289507.111929,35
1729289507.1140873,36
1729289507.116703,36
1729289507.119489,36
1729289507.1243753,36
1729289507.1265774,36
1729289507.128819,36
1729289507.1310236,36
1729289507.1332467,36
1729289507.1354985,36
1729289507.1376994,35
1729289507.1399188,36
1729289507.142153,36
1729289507.1445656,36
1729289507.1468349,36
1729289507.1490538,36
1729289507.1518714,36
1729289507.1541173,36
1729289507.1563187,36
1729289507.1585011,36
1729289507.1606793,36
1729289507.1628778,36
1729289507.165059,36
1729289507.167437,36
1729289507.169621,36
1729289507.1718156,36
1729289507.17403,36
1729289507.176212,36
1729289507.1783855,36
1729289507.1805747,36
1729289507.1831512,36
1729289507.1854362,36
1729289507.1877356,36
1729289507.189964,36
1729289507.1921413,36
1729289507.1943295,36
1729289507.196649,36
1729289507.198893,36
1729289507.2010953,36
1729289507.2033086,36
1729289507.2055206,36
1729289507.2077498,36
1729289507.2099721,36
1729289507.2122023,36
1729289507.2146864,36
1729289507.2168922,36
1729289507.2191002,36
1729289507.2213345,36
1729289507.2235603,36
1729289507.2258108,36
1729289507.2280297,36
1729289507.2302446,36
1729289507.2325451,36
1729289507.2347293,36
1729289507.2369723,36
1729289507.2422624,36
1729289507.244559,36
1729289507.2467918,36
1729289507.2490275,36
1729289507.251253,36
1729289507.2534995,36
1729289507.2556438,36
1729289507.2578259,36
1729289507.26007,36
1729289507.262668,36
1729289507.264894,36
1729289507.267125,36
1729289507.2694826,36
1729289507.2717068,35
1729289507.2739441,36
1729289507.2761698,36
1729289507.2787616,36
1729289507.2817495,36
1729289507.2838821,36
1729289507.2860749,36
1729289507.2882571,36
1729289507.2904742,36
1729289507.2926803,36
1729289507.2949035,36
1729289507.2971191,36
1729289507.2993238,36
1729289507.3016186,35
1729289507.3038006,35
1729289507.3060238,36
1729289507.308241,36
1729289507.310378,36
1729289507.312564,36
1729289507.3151498,36
1729289507.3178005,36
1729289507.3200378,36
1729289507.3222249,36
1729289507.3243885,36
1729289507.3265212,36
1729289507.328656,35
1729289507.3311775,35
1729289507.3335116,36
1729289507.3357558,36
1729289507.337989,36
1729289507.3405185,36
1729289507.3432772,36
1729289507.3455088,36
1729289507.3476315,35
1729289507.34981,35
1729289507.3519475,36
1729289507.3540728,36
1729289507.3561926,35
1729289507.358566,36
1729289507.3615305,36
1729289507.3637557,36
1729289507.3659387,36
1729289507.3681011,36
1729289507.3702252,36
1729289507.3725572,35
1729289507.3747861,36
1729289507.3769312,35
1729289507.3794954,36
1729289507.3816953,35
1729289507.3842602,35
1729289507.3867831,35
1729289507.3889697,35
1729289507.3912275,35
1729289507.3933675,35
1729289507.3958988,35
1729289507.3981152,35
1729289507.4002962,35
1729289507.4024692,36
1729289507.4046464,36
1729289507.4068139,36
1729289507.4089792,35
1729289507.4111512,36
1729289507.413287,35
1729289507.4154694,35
1729289507.4176629,36
1729289507.4197905,36
1729289507.4220319,36
1729289507.424283,36
1729289507.4264395,36
1729289507.4286673,36
1729289507.430849,36
1729289507.4329994,36
1729289507.4354959,36
1729289507.4377313,36
1729289507.4398935,36
1729289507.4424562,36
1729289507.4446442,36
1729289507.446811,36
1729289507.4491227,36
1729289507.4513524,36
1729289507.4535508,36
1729289507.4557369,36
1729289507.4579418,36
1729289507.4600947,36
1729289507.462266,36
1729289507.4644005,36
1729289507.4667592,36
1729289507.4691956,36
1729289507.4717686,36
1729289507.4739587,36
1729289507.4760876,36
1729289507.4782603,36
1729289507.4805083,36
1729289507.4830337,36
1729289507.4852283,35
1729289507.4895215,36
1729289507.4916892,36
1729289507.493935,35
1729289507.496256,36
1729289507.498451,36
1729289507.5007007,36
1729289507.5029042,36
1729289507.505113,36
1729289507.507318,36
1729289507.5094981,36
1729289507.5116804,36
1729289507.5139103,36
1729289507.516204,36
1729289507.5184565,36
1729289507.5206451,36
1729289507.5227685,35
1729289507.5253,36
1729289507.5274725,36
1729289507.529613,36
1729289507.5321872,36
1729289507.534467,36
1729289507.5366714,36
1729289507.5388043,36
1729289507.5409293,36
1729289507.5430567,36
1729289507.5451806,36
1729289507.5473413,36
1729289507.5495353,36
1729289507.5521624,36
1729289507.5543485,36
1729289507.5564752,36
1729289507.558679,36
1729289507.5608869,36
1729289507.563331,36
1729289507.5655503,36
1729289507.567684,36
1729289507.570247,35
1729289507.5724382,36
1729289507.5745828,36
1729289507.5767636,35
1729289507.579368,35
1729289507.5819383,36
1729289507.5844882,36
1729289507.5866458,36
1729289507.588776,36
1729289507.5912888,36
1729289507.5934794,36
1729289507.5956059,36
1729289507.5977485,36
1729289507.5999186,35
1729289507.6020887,35
1729289507.604274,35
1729289507.6063786,35
1729289507.6085398,36
1729289507.6106653,36
1729289507.614123,36
1729289507.6163752,36
1729289507.618554,36
1729289507.6207156,35
1729289507.6228504,36
1729289507.6250598,36
1729289507.6272588,35
1729289507.6296377,36
1729289507.6318452,35
1729289507.6344554,35
1729289507.6366282,36
1729289507.6388266,36
1729289507.640998,36
1729289507.6431627,35
1729289507.6453133,36
1729289507.6474779,35
1729289507.6497784,36
1729289507.6519964,36
1729289507.6541958,35
1729289507.6563406,35
1729289507.6591418,36
1729289507.6613555,36
1729289507.663489,36
1729289507.6656413,35
1729289507.6683066,36
1729289507.6704972,36
1729289507.6726346,36
1729289507.6747963,36
1729289507.6769738,36
1729289507.6793315,36
1729289507.6814723,36
1729289507.683836,36
1729289507.6860135,36
1729289507.6881611,36
1729289507.6904116,36
1729289507.692555,36
1729289507.6947303,36
1729289507.6968615,36
1729289507.6990345,36
1729289507.7012005,36
1729289507.7033112,36
1729289507.7054386,36
1729289507.7080193,36
1729289507.710211,36
1729289507.712773,36
1729289507.7150848,36
1729289507.7176425,36
1729289507.7198293,36
1729289507.7224207,36
1729289507.7246337,36
1729289507.7268112,36
1729289507.7290187,36
1729289507.731256,36
1729289507.733438,36
1729289507.7355852,36
1729289507.7380881,36
1729289507.7405035,36
1729289507.7427568,36
1729289507.7449288,36
1729289507.7471192,36
1729289507.7492914,36
1729289507.7514539,36
1729289507.7538445,36
1729289507.7559984,36
1729289507.7582104,35
1729289507.7603467,36
1729289507.7628617,36
1729289507.7650554,36
1729289507.767207,35
1729289507.769511,36
1729289507.7716436,36
1729289507.7738159,35
1729289507.7759976,36
1729289507.7781272,35
1729289507.7803223,35
1729289507.7824953,36
1729289507.785543,36
1729289507.7877965,36
1729289507.7899606,36
1729289507.7920907,36
1729289507.7946172,36
1729289507.7968128,36
1729289507.7989624,36
1729289507.8011575,36
1729289507.8034027,36
1729289507.8055813,36
1729289507.8081133,36
1729289507.8107338,36
1729289507.8128994,36
1729289507.8151076,36
1729289507.8174078,36
1729289507.8195643,36
1729289507.8217309,36
1729289507.823903,36
1729289507.826034,36
1729289507.8282313,36
1729289507.8303645,36
1729289507.8325217,36
1729289507.8346546,36
1729289507.8367813,35
1729289507.8393004,36
1729289507.8414857,36
1729289507.8436108,36
1729289507.8457572,36
1729289507.8480299,36
1729289507.8502202,35
1729289507.8524384,36
1729289507.8545961,36
1729289507.85675,36
1729289507.8589196,36
1729289507.861465,36
1729289507.863853,36
1729289507.8663893,36
1729289507.8686707,16
1729289507.870846,16
1729289507.8729935,16
1729289507.8751636,16
1729289507.8773642,16
1729289507.8796248,16
1729289507.8818526,16
1729289507.8842628,16
1729289507.8864489,16
1729289507.8885784,16
1729289507.890716,16
1729289507.8929303,16
1729289507.895173,16
1729289507.8973937,16
1729289507.899592,16
1729289507.9017856,16
1729289507.9039257,16
1729289507.906053,16
1729289507.9082298,16
1729289507.9104404,8
1729289507.9129353,617
1729289507.9151301,933
1729289507.917671,1105
1729289507.9198613,937
1729289507.922015,937
1729289507.9242342,492
1729289507.926405,439
1729289507.9286258,522
1729289507.9308004,643
1729289507.93298,755
1729289507.9351542,793
1729289507.937688,723
1729289507.9398754,470
1729289507.9420555,428
1729289507.9441729,433
1729289507.946321,475
1729289507.9484913,551
1729289507.9506848,612
1729289507.9530373,628
1729289507.9552073,505
1729289507.9575238,419
1729289507.9596748,353
1729289507.962451,352
1729289507.9646451,405
1729289507.966984,448
1729289507.9692223,452
1729289507.9713497,394
1729289507.973825,353
1729289507.9768224,353
1729289507.979025,372
1729289507.9812224,362
1729289507.9834967,370
1729289507.986023,380
1729289507.9882176,374
1729289507.9904222,364
1729289507.9925673,338
1729289507.9947286,311
1729289507.996852,306
1729289507.9990418,274
1729289508.0015984,220
1729289508.0037844,235
1729289508.005968,320
1729289508.008194,387
1729289508.0105355,387
1729289508.012718,365
1729289508.0148518,340
1729289508.017027,336
1729289508.0195615,336
1729289508.0218391,355
1729289508.0239916,329
1729289508.0261443,322
1729289508.0283258,307
1729289508.0304623,282
1729289508.0331202,272
1729289508.0353062,245
1729289508.037466,193
1729289508.0395947,193
1729289508.0417984,120
1729289508.0439806,139
1729289508.046193,145
1729289508.048335,137
1729289508.0505004,146
1729289508.0526652,123
1729289508.0548034,123
1729289508.0569646,130
1729289508.0591636,104
1729289508.0616965,97
1729289508.0638902,112
1729289508.0660393,121
1729289508.068383,121
1729289508.0705981,42
1729289508.0727394,18
1729289508.0748687,0
1729289508.076998,-13
1729289508.0791183,-37
1729289508.0812933,-43
1729289508.0835006,-56
1729289508.086053,-65
1729289508.0887325,-55
1729289508.0909202,-51
1729289508.093199,-70
1729289508.0953708,-83
1729289508.0975518,-89
1729289508.0997658,-102
1729289508.104322,-43
1729289508.1065156,-51
1729289508.1087017,-68
1729289508.1108515,-51
1729289508.113179,-51
